year_month,direction,sex,age,estimate
2018-06,Arrivals,Male,25-29 years,868.85
2018-06,Arrivals,Male,30-34 years,741.656
2018-06,Arrivals,Male,35-39 years,528.87
2018-06,Arrivals,Male,40-44 years,358.426
2018-06,Arrivals,Male,45-49 years,247.774
2018-06,Arrivals,Male,50-54 years,152.294
2018-06,Arrivals,Male,55-59 years,126.54
2018-06,Arrivals,Male,60-64 years,116.944
2018-06,Arrivals,Male,65-69 years,88.444
2018-06,Arrivals,Male,70-74 years,42.276
2018-06,Arrivals,Male,75-79 years,24.064
2018-06,Arrivals,Male,80-84 years,9.406
2018-06,Arrivals,Male,85-89 years,1.804
2018-06,Arrivals,Male,90+ years,1.976
2018-06,Departures,Female,0-4 years,246.744
2018-06,Departures,Female,10-14 years,96.252
2018-06,Departures,Female,15-19 years,279.486
2018-06,Departures,Female,20-24 years,838.752
2018-06,Departures,Female,25-29 years,819.248
2018-06,Departures,Female,30-34 years,481.646
2018-06,Departures,Female,35-39 years,255.566
2018-06,Departures,Female,40-44 years,156.414
2018-06,Departures,Female,45-49 years,147.834
2018-06,Departures,Female,50-54 years,122.35
2018-06,Departures,Female,55-59 years,129.264
2018-06,Departures,Female,60-64 years,80.692
2018-06,Departures,Female,65-69 years,78.126
2018-06,Departures,Female,70-74 years,39.052
2018-06,Departures,Female,75-79 years,19.296
2018-06,Departures,Female,80-84 years,8.162
2018-06,Departures,Female,85-89 years,9.014
2018-06,Departures,Female,90+ years,1.178
2018-06,Departures,Male,0-4 years,273.564
2018-06,Departures,Male,10-14 years,112.708
2018-06,Departures,Male,15-19 years,262.382
2018-06,Departures,Male,20-24 years,833.574
2018-06,Departures,Male,25-29 years,908.756
2018-06,Departures,Male,30-34 years,508.4
2018-06,Departures,Male,35-39 years,331.834
2018-06,Departures,Male,40-44 years,204.306
2018-06,Departures,Male,45-49 years,172.39
2018-06,Departures,Male,50-54 years,152.992
2018-06,Departures,Male,55-59 years,105.76
2018-06,Departures,Male,60-64 years,75.356
2018-06,Departures,Male,65-69 years,62.558
2018-06,Departures,Male,70-74 years,33.842
2018-06,Departures,Male,75-79 years,21.06
2018-06,Departures,Male,80-84 years,12.092
2018-06,Departures,Male,85-89 years,5.232
2018-06,Departures,Male,90+ years,1.904
2018-06,Arrivals,Female,0-4 years,324.672
2018-06,Arrivals,Female,10-14 years,211.212
2018-06,Arrivals,Female,15-19 years,260.12
2018-06,Arrivals,Female,20-24 years,730.948
2018-06,Arrivals,Female,25-29 years,1019.644
2018-06,Arrivals,Female,30-34 years,660.35
2018-06,Arrivals,Female,35-39 years,391.682
2018-06,Arrivals,Female,40-44 years,258.52
2018-06,Arrivals,Female,45-49 years,173.732
2018-06,Arrivals,Female,50-54 years,146.71
2018-06,Arrivals,Female,55-59 years,153.546
2018-06,Arrivals,Female,60-64 years,150.15
2018-06,Arrivals,Female,65-69 years,80.998
2018-06,Arrivals,Female,70-74 years,33.226
2018-06,Arrivals,Female,75-79 years,17.742
2018-06,Arrivals,Female,80-84 years,10.476
2018-06,Arrivals,Female,85-89 years,2.066
2018-06,Arrivals,Female,90+ years,0.828
2018-06,Arrivals,Male,0-4 years,337.08
2018-06,Arrivals,Male,10-14 years,218.568
2018-06,Arrivals,Male,15-19 years,303.77
2018-06,Arrivals,Male,20-24 years,649.468
2018-06,Arrivals,Male,25-29 years,873.788
2018-06,Arrivals,Male,30-34 years,746.404
2018-06,Arrivals,Male,35-39 years,530.534
2018-06,Arrivals,Male,40-44 years,357.166
2018-06,Arrivals,Male,45-49 years,244.16
2018-06,Arrivals,Male,50-54 years,146.73
2018-06,Arrivals,Male,55-59 years,128.696
2018-06,Arrivals,Male,60-64 years,127.134
2018-06,Arrivals,Male,65-69 years,93.756
2018-06,Arrivals,Male,70-74 years,38.938
2018-06,Arrivals,Male,75-79 years,22.178
2018-06,Arrivals,Male,80-84 years,11.012
2018-06,Arrivals,Male,85-89 years,1.09
2018-06,Arrivals,Male,90+ years,2
2018-06,Departures,Female,0-4 years,249.066
2018-06,Departures,Female,10-14 years,94.74
2018-06,Departures,Female,15-19 years,216.914
2018-06,Departures,Female,20-24 years,761.782
2018-06,Departures,Female,25-29 years,819.422
2018-06,Departures,Female,30-34 years,485.172
2018-06,Departures,Female,35-39 years,254.052
2018-06,Departures,Female,40-44 years,153.666
2018-06,Departures,Female,45-49 years,141.006
2018-06,Departures,Female,50-54 years,118.994
2018-06,Departures,Female,55-59 years,126.994
2018-06,Departures,Female,60-64 years,77.718
2018-06,Departures,Female,65-69 years,79.948
2018-06,Departures,Female,70-74 years,34.962
2018-06,Departures,Female,75-79 years,18.416
2018-06,Departures,Female,80-84 years,8.084
2018-06,Departures,Female,85-89 years,8.378
2018-06,Departures,Female,90+ years,0.802
2018-06,Departures,Male,0-4 years,275.838
2018-06,Departures,Male,10-14 years,113.29
2018-06,Departures,Male,15-19 years,233.392
2018-06,Departures,Male,20-24 years,757.14
2018-06,Departures,Male,25-29 years,903.056
2018-06,Departures,Male,30-34 years,512.79
2018-06,Departures,Male,35-39 years,330.554
2018-06,Departures,Male,40-44 years,208.096
2018-06,Departures,Male,45-49 years,172.868
2018-06,Departures,Male,50-54 years,148.33
2018-06,Departures,Male,55-59 years,106.202
2018-06,Departures,Male,60-64 years,78.772
2018-06,Departures,Male,65-69 years,64.934
2018-06,Departures,Male,70-74 years,31.862
2018-06,Departures,Male,75-79 years,20.888
2018-06,Departures,Male,80-84 years,12.24
2018-06,Departures,Male,85-89 years,4.322
2018-06,Departures,Male,90+ years,1.836
2018-07,Arrivals,Female,0-4 years,347
2018-07,Arrivals,Female,10-14 years,333
2018-07,Arrivals,Female,15-19 years,730
2018-07,Arrivals,Female,20-24 years,1013
2018-07,Arrivals,Female,25-29 years,1170
2018-07,Arrivals,Female,30-34 years,740
2018-07,Arrivals,Female,35-39 years,487
2018-07,Arrivals,Female,40-44 years,354
2018-07,Arrivals,Female,45-49 years,229
2018-07,Arrivals,Female,50-54 years,172
2018-07,Arrivals,Female,55-59 years,155
2018-07,Arrivals,Female,60-64 years,155
2018-07,Arrivals,Female,65-69 years,85
2018-07,Arrivals,Female,70-74 years,34
2018-07,Arrivals,Female,75-79 years,19
2018-07,Arrivals,Female,80-84 years,6
2018-07,Arrivals,Female,85-89 years,3
2018-07,Arrivals,Female,90+ years,1
2018-07,Arrivals,Male,0-4 years,408
2018-07,Arrivals,Male,10-14 years,391
2018-07,Arrivals,Male,15-19 years,706
2018-07,Arrivals,Male,20-24 years,1104
2018-07,Arrivals,Male,25-29 years,1113
2018-07,Arrivals,Male,30-34 years,851
2018-07,Arrivals,Male,35-39 years,584
2018-07,Arrivals,Male,40-44 years,425
2018-07,Arrivals,Male,45-49 years,292
2018-07,Arrivals,Male,50-54 years,157
2018-07,Arrivals,Male,55-59 years,134
2018-07,Arrivals,Male,60-64 years,129
2018-07,Arrivals,Male,65-69 years,88
2018-07,Arrivals,Male,70-74 years,43
2018-07,Arrivals,Male,75-79 years,15
2018-07,Arrivals,Male,80-84 years,5
2018-07,Arrivals,Male,85-89 years,1
2018-07,Arrivals,Male,90+ years,1
2018-07,Departures,Female,0-4 years,305
2018-07,Departures,Female,10-14 years,161
2018-07,Departures,Female,15-19 years,373
2018-07,Departures,Female,20-24 years,704
2018-07,Departures,Female,25-29 years,773
2018-07,Departures,Female,30-34 years,495
2018-07,Departures,Female,35-39 years,313
2018-07,Departures,Female,40-44 years,243
2018-07,Departures,Female,45-49 years,177
2018-07,Departures,Female,50-54 years,139
2018-07,Departures,Female,55-59 years,127
2018-07,Departures,Female,60-64 years,96
2018-07,Departures,Female,65-69 years,77
2018-07,Departures,Female,70-74 years,41
2018-07,Departures,Female,75-79 years,20
2018-07,Departures,Female,80-84 years,11
2018-07,Departures,Female,85-89 years,5
2018-07,Departures,Female,90+ years,2
2018-07,Departures,Male,0-4 years,325
2018-07,Departures,Male,10-14 years,214
2018-07,Departures,Male,15-19 years,407
2018-07,Departures,Male,20-24 years,719
2018-07,Departures,Male,25-29 years,861
2018-07,Departures,Male,30-34 years,500
2018-07,Departures,Male,35-39 years,334
2018-07,Departures,Male,40-44 years,210
2018-07,Departures,Male,45-49 years,195
2018-07,Departures,Male,50-54 years,148
2018-07,Departures,Male,55-59 years,117
2018-07,Departures,Male,60-64 years,79
2018-07,Departures,Male,65-69 years,66
2018-07,Departures,Male,70-74 years,40
2018-07,Departures,Male,75-79 years,20
2018-07,Departures,Male,80-84 years,9
2018-07,Departures,Male,85-89 years,5
2018-07,Departures,Male,90+ years,2
2018-07,Arrivals,Female,0-4 years,344.022
2018-07,Arrivals,Female,10-14 years,369.052
2018-07,Arrivals,Female,15-19 years,757.818
2018-07,Arrivals,Female,20-24 years,990.4
2018-07,Arrivals,Female,25-29 years,1187.894
2018-07,Arrivals,Female,30-34 years,746.532
2018-07,Arrivals,Female,35-39 years,510.986
2018-07,Arrivals,Female,40-44 years,377.418
2018-07,Arrivals,Female,45-49 years,245.906
2018-07,Arrivals,Female,50-54 years,177.662
2018-07,Arrivals,Female,55-59 years,153.958
2018-07,Arrivals,Female,60-64 years,139.05
2018-07,Arrivals,Female,65-69 years,81.434
2018-07,Arrivals,Female,70-74 years,33.242
2018-07,Arrivals,Female,75-79 years,20.362
2018-07,Arrivals,Female,80-84 years,6.838
2018-07,Arrivals,Female,85-89 years,4.39
2018-07,Arrivals,Female,90+ years,0.962
2018-07,Arrivals,Male,0-4 years,397.092
2018-07,Arrivals,Male,10-14 years,425.348
2018-07,Arrivals,Male,15-19 years,723.282
2018-07,Arrivals,Male,20-24 years,1081.034
2018-07,Arrivals,Male,25-29 years,1125.92
2018-07,Arrivals,Male,30-34 years,857.614
2018-07,Arrivals,Male,35-39 years,593.718
2018-07,Arrivals,Male,40-44 years,446.692
2018-07,Arrivals,Male,45-49 years,303.89
2018-07,Arrivals,Male,50-54 years,166.348
2018-07,Arrivals,Male,55-59 years,138.16
2018-07,Arrivals,Male,60-64 years,124.47
2018-07,Arrivals,Male,65-69 years,84.84
2018-07,Arrivals,Male,70-74 years,42.55
2018-07,Arrivals,Male,75-79 years,15.188
2018-07,Arrivals,Male,80-84 years,6.32
2018-07,Arrivals,Male,85-89 years,1.27
2018-07,Arrivals,Male,90+ years,0.758
2018-07,Departures,Female,0-4 years,282.742
2018-07,Departures,Female,10-14 years,156.334
2018-07,Departures,Female,15-19 years,332.312
2018-07,Departures,Female,20-24 years,678.596
2018-07,Departures,Female,25-29 years,760.404
2018-07,Departures,Female,30-34 years,474.75
2018-07,Departures,Female,35-39 years,301.87
2018-07,Departures,Female,40-44 years,233.684
2018-07,Departures,Female,45-49 years,169.184
2018-07,Departures,Female,50-54 years,134.874
2018-07,Departures,Female,55-59 years,116.826
2018-07,Departures,Female,60-64 years,92.386
2018-07,Departures,Female,65-69 years,66.588
2018-07,Departures,Female,70-74 years,37.07
2018-07,Departures,Female,75-79 years,15.398
2018-07,Departures,Female,80-84 years,9.434
2018-07,Departures,Female,85-89 years,5.266
2018-07,Departures,Female,90+ years,1.034
2018-07,Departures,Male,0-4 years,310.72
2018-07,Departures,Male,10-14 years,204.78
2018-07,Departures,Male,15-19 years,366.202
2018-07,Departures,Male,20-24 years,731.196
2018-07,Departures,Male,25-29 years,873.958
2018-07,Departures,Male,30-34 years,483.77
2018-07,Departures,Male,35-39 years,329.46
2018-07,Departures,Male,40-44 years,214.73
2018-07,Departures,Male,45-49 years,198.662
2018-07,Departures,Male,50-54 years,150.344
2018-07,Departures,Male,55-59 years,117.952
2018-07,Departures,Male,60-64 years,79.028
2018-07,Departures,Male,65-69 years,61.796
2018-07,Departures,Male,70-74 years,33.06
2018-07,Departures,Male,75-79 years,16.378
2018-07,Departures,Male,80-84 years,9.638
2018-07,Departures,Male,85-89 years,4.348
2018-07,Departures,Male,90+ years,1.858
2018-07,Arrivals,Female,0-4 years,335.342
2018-07,Arrivals,Female,10-14 years,381.722
2018-07,Arrivals,Female,15-19 years,929.19
2018-07,Arrivals,Female,20-24 years,1083.94
2018-07,Arrivals,Female,25-29 years,1164.81
2018-07,Arrivals,Female,30-34 years,745.698
2018-07,Arrivals,Female,35-39 years,514.214
2018-07,Arrivals,Female,40-44 years,377.754
2018-07,Arrivals,Female,45-49 years,243.176
2018-07,Arrivals,Female,50-54 years,171.492
2018-07,Arrivals,Female,55-59 years,155.132
2018-07,Arrivals,Female,60-64 years,144.54
2018-07,Arrivals,Female,65-69 years,78.692
2018-07,Arrivals,Female,70-74 years,33.32
2018-07,Arrivals,Female,75-79 years,20.026
2018-07,Arrivals,Female,80-84 years,7.196
2018-07,Arrivals,Female,85-89 years,4.19
2018-07,Arrivals,Female,90+ years,0.344
2018-07,Arrivals,Male,0-4 years,390.588
2018-07,Arrivals,Male,10-14 years,441.266
2018-07,Arrivals,Male,15-19 years,858.954
2018-07,Arrivals,Male,20-24 years,1154.144
2018-07,Arrivals,Male,25-29 years,1121.044
2018-07,Arrivals,Male,30-34 years,851.186
2018-07,Arrivals,Male,35-39 years,590.716
2018-07,Arrivals,Male,40-44 years,440.598
2018-07,Arrivals,Male,45-49 years,295.982
2018-07,Arrivals,Male,50-54 years,165.236
2018-07,Arrivals,Male,55-59 years,135.4
2018-07,Arrivals,Male,60-64 years,127.318
2018-07,Arrivals,Male,65-69 years,87.962
2018-07,Arrivals,Male,70-74 years,41.806
2018-07,Arrivals,Male,75-79 years,13.238
2018-07,Arrivals,Male,80-84 years,6.848
2018-07,Arrivals,Male,85-89 years,0.99
2018-07,Arrivals,Male,90+ years,0.69
2018-07,Departures,Female,0-4 years,271.622
2018-07,Departures,Female,10-14 years,144.632
2018-07,Departures,Female,15-19 years,274.798
2018-07,Departures,Female,20-24 years,651.996
2018-07,Departures,Female,25-29 years,743.578
2018-07,Departures,Female,30-34 years,454.656
2018-07,Departures,Female,35-39 years,287.198
2018-07,Departures,Female,40-44 years,222.422
2018-07,Departures,Female,45-49 years,160.394
2018-07,Departures,Female,50-54 years,128.702
2018-07,Departures,Female,55-59 years,117.67
2018-07,Departures,Female,60-64 years,85.758
2018-07,Departures,Female,65-69 years,62.242
2018-07,Departures,Female,70-74 years,33.582
2018-07,Departures,Female,75-79 years,15.846
2018-07,Departures,Female,80-84 years,9.19
2018-07,Departures,Female,85-89 years,4.214
2018-07,Departures,Female,90+ years,1.11
2018-07,Departures,Male,0-4 years,314.438
2018-07,Departures,Male,10-14 years,195.998
2018-07,Departures,Male,15-19 years,302.244
2018-07,Departures,Male,20-24 years,709.764
2018-07,Departures,Male,25-29 years,868.364
2018-07,Departures,Male,30-34 years,482.716
2018-07,Departures,Male,35-39 years,322.384
2018-07,Departures,Male,40-44 years,208.212
2018-07,Departures,Male,45-49 years,195.216
2018-07,Departures,Male,50-54 years,148.11
2018-07,Departures,Male,55-59 years,118.58
2018-07,Departures,Male,60-64 years,75.872
2018-07,Departures,Male,65-69 years,60.616
2018-07,Departures,Male,70-74 years,28.754
2018-07,Departures,Male,75-79 years,16.054
2018-07,Departures,Male,80-84 years,9.73
2018-07,Departures,Male,85-89 years,4.184
2018-07,Departures,Male,90+ years,0.962
2018-08,Arrivals,Female,0-4 years,440
2018-08,Arrivals,Female,10-14 years,237
2018-08,Arrivals,Female,15-19 years,316
2018-08,Arrivals,Female,20-24 years,796
2018-08,Arrivals,Female,25-29 years,1233
2018-08,Arrivals,Female,30-34 years,794
2018-08,Arrivals,Female,35-39 years,496
2018-08,Arrivals,Female,40-44 years,303
2018-08,Arrivals,Female,45-49 years,219
2018-08,Arrivals,Female,50-54 years,174
2018-08,Arrivals,Female,55-59 years,190
2018-08,Arrivals,Female,60-64 years,171
2018-08,Arrivals,Female,65-69 years,87
2018-08,Arrivals,Female,70-74 years,46
2018-08,Arrivals,Female,75-79 years,21
2018-08,Arrivals,Female,80-84 years,11
2018-08,Arrivals,Female,85-89 years,6
2018-08,Arrivals,Female,90+ years,2
2018-08,Arrivals,Male,0-4 years,479
2018-08,Arrivals,Male,10-14 years,264
2018-08,Arrivals,Male,15-19 years,363
2018-08,Arrivals,Male,20-24 years,719
2018-08,Arrivals,Male,25-29 years,1066
2018-08,Arrivals,Male,30-34 years,876
2018-08,Arrivals,Male,35-39 years,657
2018-08,Arrivals,Male,40-44 years,459
2018-08,Arrivals,Male,45-49 years,292
2018-08,Arrivals,Male,50-54 years,202
2018-08,Arrivals,Male,55-59 years,154
2018-08,Arrivals,Male,60-64 years,150
2018-08,Arrivals,Male,65-69 years,102
2018-08,Arrivals,Male,70-74 years,42
2018-08,Arrivals,Male,75-79 years,19
2018-08,Arrivals,Male,80-84 years,9
2018-08,Arrivals,Male,85-89 years,2
2018-08,Arrivals,Male,90+ years,1
2018-08,Departures,Female,0-4 years,297
2018-08,Departures,Female,10-14 years,136
2018-08,Departures,Female,15-19 years,272
2018-08,Departures,Female,20-24 years,706
2018-08,Departures,Female,25-29 years,776
2018-08,Departures,Female,30-34 years,516
2018-08,Departures,Female,35-39 years,323
2018-08,Departures,Female,40-44 years,202
2018-08,Departures,Female,45-49 years,178
2018-08,Departures,Female,50-54 years,151
2018-08,Departures,Female,55-59 years,134
2018-08,Departures,Female,60-64 years,90
2018-08,Departures,Female,65-69 years,66
2018-08,Departures,Female,70-74 years,41
2018-08,Departures,Female,75-79 years,23
2018-08,Departures,Female,80-84 years,13
2018-08,Departures,Female,85-89 years,5
2018-08,Departures,Female,90+ years,3
2018-08,Departures,Male,0-4 years,288
2018-08,Departures,Male,10-14 years,131
2018-08,Departures,Male,15-19 years,245
2018-08,Departures,Male,20-24 years,711
2018-08,Departures,Male,25-29 years,869
2018-08,Departures,Male,30-34 years,524
2018-08,Departures,Male,35-39 years,332
2018-08,Departures,Male,40-44 years,233
2018-08,Departures,Male,45-49 years,187
2018-08,Departures,Male,50-54 years,156
2018-08,Departures,Male,55-59 years,118
2018-08,Departures,Male,60-64 years,83
2018-08,Departures,Male,65-69 years,61
2018-08,Departures,Male,70-74 years,32
2018-08,Departures,Male,75-79 years,24
2018-08,Departures,Male,80-84 years,12
2018-08,Departures,Male,85-89 years,2
2018-08,Departures,Male,90+ years,1
2018-08,Arrivals,Female,0-4 years,431.622
2018-08,Arrivals,Female,10-14 years,234.454
2018-08,Arrivals,Female,15-19 years,319.102
2018-08,Arrivals,Female,20-24 years,790.684
2018-08,Arrivals,Female,25-29 years,1210.954
2018-08,Arrivals,Female,30-34 years,772.294
2018-08,Arrivals,Female,35-39 years,486.22
2018-08,Arrivals,Female,40-44 years,310.178
2018-08,Arrivals,Female,45-49 years,204.776
2018-08,Arrivals,Female,50-54 years,153.87
2018-08,Arrivals,Female,55-59 years,179.152
2018-08,Arrivals,Female,60-64 years,163.228
2018-08,Arrivals,Female,65-69 years,81.346
2018-08,Arrivals,Female,70-74 years,42.948
